"dataset_id","observacao_id","observacao_data","coord_sistema","coord_x","coord_y","coord_precisao","coord_fonte","pais_id","estado_id","municipio_id","amostra_tipo","amostra_quanti","amostra_area","taxon_sibcs_2009","terra_usoatual","geo_parental","geo_formacao","geo_litologia","relevo_declividade","relevo_drenagem","geo_pedregosidade_k2","geo_rochosidade_k2","fito_cobertura_k6","observacao_autor","camada_id","camada_nome","amostra_id","profund_sup","profund_inf","areia_naoh_peneira","argila_naoh_pipeta","calcio_kcl_eaa","magnesio_kcl_eaa","aluminio_kcl_naoh","potassio_mehlich1_eeac","sodio_mehlich1_eeac","carbono_cromo_30min150_mohr","dsi_cilindro","cascalho_olho"
"ctb0003","sm-dnos-001","10/02/2009","EPSG:4674",-53.794645,-29.651271,15,"GPS","BR","RS",NA,"composta",3,100,"RY","animal husbandry","sedimentary",NA,NA,3,"well","Não pedregosa","Não rochosa","medium","Alessandro Samuel Rosa, Pablo Miguel, Andrisa Balbinot, Jean Michel Moura Bueno","1",NA,NA,"0","20",912,44,3,1,0.1,0.2,NA,4.5,1.49,NA
"ctb0003","sm-dnos-002","10/02/2009","EPSG:4674",-53.793987,-29.650564,15,"GPS","BR","RS",NA,"composta",3,100,"PBAC","animal husbandry","sedimentary",NA,NA,3,"moderately well","Não pedregosa","Não rochosa","high","Alessandro Samuel Rosa, Pablo Miguel, Andrisa Balbinot, Jean Michel Moura Bueno","1",NA,NA,"0","20",735,102,3.2,1,0.8,0.2,NA,7.2,1.56,NA
"ctb0003","sm-dnos-003","10/02/2009","EPSG:4674",-53.793993,-29.650232,15,"GPS","BR","RS",NA,"composta",3,100,"PBAC","crop agriculture","sedimentary",NA,NA,3,"moderately well","Não pedregosa","Não rochosa","low","Alessandro Samuel Rosa, Pablo Miguel, Andrisa Balbinot, Jean Michel Moura Bueno","1",NA,NA,"0","20",753,99,4.3,1.6,0.2,0.6,NA,9,1.3,NA
"ctb0003","sm-dnos-004","10/02/2009","EPSG:4674",-53.794345,-29.650311,15,"GPS","BR","RS",NA,"composta",3,100,"RY","native forest","sedimentary",NA,NA,3,"well","Não pedregosa","Não rochosa","low","Alessandro Samuel Rosa, Pablo Miguel, Andrisa Balbinot, Jean Michel Moura Bueno","1",NA,NA,"0","20",815,82,4.4,1.7,0.3,0.5,NA,17.1,1.15,NA
"ctb0003","sm-dnos-005","10/02/2009","EPSG:4674",-53.792947,-29.650838,15,"GPS","BR","RS",NA,"composta",3,100,"RY","animal husbandry","sedimentary",NA,NA,3,"moderately well","Não pedregosa","Não rochosa","high","Alessandro Samuel Rosa, Pablo Miguel, Andrisa Balbinot, Jean Michel Moura Bueno","1",NA,NA,"0","20",684,100,3.8,0.8,0.6,0.2,NA,11.7,1.17,NA
"ctb0003","sm-dnos-006","10/02/2009","EPSG:4674",-53.793499,-29.649951,15,"GPS","BR","RS",NA,"composta",3,100,"PBAC","crop agriculture","sedimentary",NA,NA,3,"moderately well","Não pedregosa","Não rochosa","low","Alessandro Samuel Rosa, Pablo Miguel, Andrisa Balbinot, Jean Michel Moura Bueno","1",NA,NA,"0","20",549,156,3.6,0.9,1.3,0.2,NA,9.9,1.38,NA
"ctb0003","sm-dnos-007","10/02/2009","EPSG:4674",-53.793272,-29.649962,15,"GPS","BR","RS",NA,"composta",3,100,"PBAC","shrubland","sedimentary",NA,NA,3,"moderately well","Não pedregosa","Não rochosa","somewhat high","Alessandro Samuel Rosa, Pablo Miguel, Andrisa Balbinot, Jean Michel Moura Bueno","1",NA,NA,"0","20",488,169,4,1,1.1,0.2,NA,11.7,1.41,NA
"ctb0003","sm-dnos-008","10/02/2009","EPSG:4674",-53.793633,-29.648468,15,"GPS","BR","RS",NA,"composta",3,100,"SX","animal husbandry","sedimentary",NA,NA,3,"somewhat poorly","Não pedregosa","Não rochosa","high","Alessandro Samuel Rosa, Pablo Miguel, Andrisa Balbinot, Jean Michel Moura Bueno","1",NA,NA,"0","20",792,102,2.5,0.5,1.4,0.1,NA,10.8,1.07,NA
"ctb0003","sm-dnos-009","10/02/2009","EPSG:4674",-53.793707,-29.647836,15,"GPS","BR","RS",NA,"composta",3,100,"SX","animal husbandry","sedimentary",NA,NA,3,"somewhat poorly","Não pedregosa","Não rochosa","high","Alessandro Samuel Rosa, Pablo Miguel, Andrisa Balbinot, Jean Michel Moura Bueno","1",NA,NA,"0","20",857,68,1.3,0.3,1.4,0.1,NA,8.1,1.23,NA
"ctb0003","sm-dnos-010","10/02/2009","EPSG:4674",-53.793019,-29.64797,15,"GPS","BR","RS",NA,"composta",3,100,"PBAC","native forest","sedimentary",NA,NA,3,"well","Não pedregosa","Não rochosa","low","Alessandro Samuel Rosa, Pablo Miguel, Andrisa Balbinot, Jean Michel Moura Bueno","1",NA,NA,"0","20",788,91,2.7,0.5,0.3,0.1,NA,9.9,1.57,NA
"ctb0003","sm-dnos-011","10/02/2009","EPSG:4674",-53.792816,-29.64804,15,"GPS","BR","RS",NA,"composta",3,100,"PBAC","shrubland","sedimentary",NA,NA,3,"moderately well","Não pedregosa","Não rochosa","high","Alessandro Samuel Rosa, Pablo Miguel, Andrisa Balbinot, Jean Michel Moura Bueno","1",NA,NA,"0","20",833,69,2.1,0.8,0.4,0.2,NA,5.4,1.37,NA
"ctb0003","sm-dnos-012","10/02/2009","EPSG:4674",-53.79206,-29.64927,15,"GPS","BR","RS",NA,"composta",3,100,"PBAC","animal husbandry","sedimentary",NA,NA,3,"moderately well","Não pedregosa","Não rochosa","high","Alessandro Samuel Rosa, Pablo Miguel, Andrisa Balbinot, Jean Michel Moura Bueno","1",NA,NA,"0","20",631,110,2.2,0.1,1.2,0.1,NA,10.8,1.05,NA
"ctb0003","sm-dnos-013","10/02/2009","EPSG:4674",-53.79184,-29.648724,15,"GPS","BR","RS",NA,"composta",3,100,"PBAC","crop agriculture","sedimentary",NA,NA,3,"well","Não pedregosa","Não rochosa","low","Alessandro Samuel Rosa, Pablo Miguel, Andrisa Balbinot, Jean Michel Moura Bueno","1",NA,NA,"0","20",726,76,2.3,0.6,0.3,0.4,NA,9,1.22,NA
"ctb0003","sm-dnos-014","10/02/2009","EPSG:4674",-53.792442,-29.648539,15,"GPS","BR","RS",NA,"composta",3,100,"CX","animal husbandry","sedimentary",NA,NA,3,"well","Não pedregosa","Não rochosa","high","Alessandro Samuel Rosa, Pablo Miguel, Andrisa Balbinot, Jean Michel Moura Bueno","1",NA,NA,"0","20",718,115,4.7,2.5,3.6,0.5,NA,13.5,1.18,NA
"ctb0003","sm-dnos-015","10/02/2009","EPSG:4674",-53.792655,-29.648548,15,"GPS","BR","RS",NA,"composta",3,100,"CX","crop agriculture","sedimentary",NA,NA,12,"well","Não pedregosa","Não rochosa","somewhat high","Alessandro Samuel Rosa, Pablo Miguel, Andrisa Balbinot, Jean Michel Moura Bueno","1",NA,NA,"0","20",720,143,4.8,1.6,4.8,0.3,NA,13.5,0.97,NA
"ctb0003","sm-dnos-016","10/02/2009","EPSG:4674",-53.792509,-29.647109,15,"GPS","BR","RS",NA,"composta",3,100,"RL","animal husbandry","sedimentary",NA,NA,82,"well","Não pedregosa","Não rochosa","medium","Alessandro Samuel Rosa, Pablo Miguel, Andrisa Balbinot, Jean Michel Moura Bueno","1",NA,NA,"0","20",784,109,1.5,0.4,2.5,0.3,NA,10.8,1.32,NA
"ctb0003","sm-dnos-017","10/02/2009","EPSG:4674",-53.79256,-29.646736,15,"GPS","BR","RS",NA,"composta",3,100,"RL","native forest","sedimentary",NA,NA,50,"well","Não pedregosa","Não rochosa","somewhat high","Alessandro Samuel Rosa, Pablo Miguel, Andrisa Balbinot, Jean Michel Moura Bueno","1",NA,NA,"0","20",755,87,2.6,0.7,0.6,0.1,NA,9,1.46,NA
"ctb0003","sm-dnos-018","10/02/2009","EPSG:4674",-53.792256,-29.646199,15,"GPS","BR","RS",NA,"composta",3,100,"RQ","animal husbandry","sedimentary",NA,NA,18,"well","Não pedregosa","Não rochosa","somewhat high","Alessandro Samuel Rosa, Pablo Miguel, Andrisa Balbinot, Jean Michel Moura Bueno","1",NA,NA,"0","20",916,44,0.5,0.1,0.4,0.1,NA,3.6,1.45,NA
"ctb0003","sm-dnos-019","10/02/2009","EPSG:4674",-53.792114,-29.645725,15,"GPS","BR","RS",NA,"composta",3,100,"RL","native forest","sedimentary",NA,NA,108,"well","Não pedregosa","Não rochosa","somewhat high","Alessandro Samuel Rosa, Pablo Miguel, Andrisa Balbinot, Jean Michel Moura Bueno","1",NA,NA,"0","20",829,78,3.1,1,0.1,0.3,NA,14.4,1.25,NA
"ctb0003","sm-dnos-020","10/02/2009","EPSG:4674",-53.791419,-29.646682,15,"GPS","BR","RS",NA,"composta",3,100,"RL","animal husbandry","sedimentary",NA,NA,67,"moderately well","Não pedregosa","Não rochosa","high","Alessandro Samuel Rosa, Pablo Miguel, Andrisa Balbinot, Jean Michel Moura Bueno","1",NA,NA,"0","20",815,79,1.7,0.3,1.3,0.1,NA,6.3,1.39,NA
"ctb0003","sm-dnos-021","10/02/2009","EPSG:4674",-53.793887,-29.652717,15,"GPS","BR","RS",NA,"composta",3,100,"PBAC","animal husbandry","sedimentary",NA,NA,3,"moderately well","Não pedregosa","Não rochosa","somewhat high","Alessandro Samuel Rosa, Pablo Miguel, Andrisa Balbinot, Jean Michel Moura Bueno","1",NA,NA,"0","20",571,105,5,1.9,2,0.4,NA,7.2,1.47,NA
"ctb0003","sm-dnos-022","11/02/2009","EPSG:4674",-53.790043,-29.648311,15,"GPS","BR","RS",NA,"composta",3,100,"PBAC","shrubland","sedimentary",NA,NA,22,"well","Não pedregosa","Não rochosa","medium","Pablo Miguel, Andrisa Balbinot, Jean Michel Moura Bueno, Michel André Miguel","1",NA,NA,"0","20",795,81,0.5,0.1,1.5,0.1,NA,4.5,1.43,NA
"ctb0003","sm-dnos-023","11/02/2009","EPSG:4674",-53.78955,-29.648663,15,"GPS","BR","RS",NA,"composta",3,100,"PBAC","crop agriculture","sedimentary",NA,NA,23,"well","Não pedregosa","Não rochosa","low","Pablo Miguel, Andrisa Balbinot, Jean Michel Moura Bueno, Michel André Miguel","1",NA,NA,"0","20",842,70,0.4,0.1,1.3,0.1,NA,2.7,0.69,NA
"ctb0003","sm-dnos-024","11/02/2009","EPSG:4674",-53.788403,-29.649114,15,"GPS","BR","RS",NA,"composta",3,100,"PBAC","animal husbandry","sedimentary",NA,NA,24,"well","Não pedregosa","Não rochosa","high","Pablo Miguel, Andrisa Balbinot, Jean Michel Moura Bueno, Michel André Miguel","1",NA,NA,"0","20",909,39,0.2,0.1,0.4,0.1,NA,2.7,1.52,NA
"ctb0003","sm-dnos-025","11/02/2009","EPSG:4674",-53.786795,-29.650051,15,"GPS","BR","RS",NA,"composta",3,100,"PBAC","native forest","sedimentary",NA,NA,25,"well","Não pedregosa","Não rochosa","high","Pablo Miguel, Andrisa Balbinot, Jean Michel Moura Bueno, Michel André Miguel","1",NA,NA,"0","20",898,50,0.6,0.2,0.5,0.2,NA,7.2,1.1,NA
"ctb0003","sm-dnos-026","11/02/2009","EPSG:4674",-53.786729,-29.650198,15,"GPS","BR","RS",NA,"composta",3,100,"PBAC","shrubland","sedimentary",NA,NA,26,"well","Não pedregosa","Não rochosa","somewhat high","Pablo Miguel, Andrisa Balbinot, Jean Michel Moura Bueno, Michel André Miguel","1",NA,NA,"0","20",882,58,0.8,0.2,0.5,0.1,NA,6.3,1.41,NA
"ctb0003","sm-dnos-027","11/02/2009","EPSG:4674",-53.786439,-29.647667,15,"GPS","BR","RS",NA,"composta",3,100,"RL","native forest","sedimentary",NA,NA,20,"well","Não pedregosa","Não rochosa","medium","Pablo Miguel, Andrisa Balbinot, Jean Michel Moura Bueno, Michel André Miguel","1",NA,NA,"0","20",644,122,7.2,2.2,0.2,0.5,NA,18,1.34,NA
"ctb0003","sm-dnos-028","11/02/2009","EPSG:4674",-53.786838,-29.647463,15,"GPS","BR","RS",NA,"composta",3,100,"PBAC","crop agriculture","sedimentary",NA,NA,10,"well","Não pedregosa","Não rochosa","low","Pablo Miguel, Andrisa Balbinot, Jean Michel Moura Bueno, Michel André Miguel","1",NA,NA,"0","20",895,53,0.4,0.1,1,0.1,NA,4.5,1.43,NA
"ctb0003","sm-dnos-029","11/02/2009","EPSG:4674",-53.785726,-29.646196,15,"GPS","BR","RS",NA,"composta",3,100,"PBAC","crop agriculture","sedimentary",NA,NA,20,"well","Não pedregosa","Não rochosa","medium","Pablo Miguel, Andrisa Balbinot, Jean Michel Moura Bueno, Michel André Miguel","1",NA,NA,"0","20",896,44,0.5,0.1,0.4,0.1,NA,4.5,1.41,NA
"ctb0003","sm-dnos-030","11/02/2009","EPSG:4674",-53.782776,-29.642239,15,"GPS","BR","RS",NA,"composta",3,100,"PBAC","crop agriculture","sedimentary",NA,NA,20,"well","Não pedregosa","Não rochosa","low","Pablo Miguel, Andrisa Balbinot, Jean Michel Moura Bueno, Michel André Miguel","1",NA,NA,"0","20",878,58,0.9,0.2,0.4,0.3,NA,7.2,1.39,NA
"ctb0003","sm-dnos-031","11/02/2009","EPSG:4674",-53.782604,-29.641715,15,"GPS","BR","RS",NA,"composta",3,100,"RL","crop agriculture","sedimentary",NA,NA,38,"well","Não pedregosa","Não rochosa","low","Pablo Miguel, Andrisa Balbinot, Jean Michel Moura Bueno, Michel André Miguel","1",NA,NA,"0","20",845,76,3.2,0.5,0.7,0.2,NA,9,1.39,NA
"ctb0003","sm-dnos-032","11/02/2009","EPSG:4674",-53.78358,-29.643612,15,"GPS","BR","RS",NA,"composta",3,100,"PBAC","forestry","sedimentary",NA,NA,20,"well","Não pedregosa","Não rochosa","medium","Pablo Miguel, Andrisa Balbinot, Jean Michel Moura Bueno, Michel André Miguel","1",NA,NA,"0","20",846,83,0.3,0.1,1.1,0.2,NA,4.5,1.53,NA
"ctb0003","sm-dnos-033","11/02/2009","EPSG:4674",-53.783181,-29.644809,15,"GPS","BR","RS",NA,"composta",3,100,"RL","native forest","sedimentary",NA,NA,96,"well","Não pedregosa","Não rochosa","high","Pablo Miguel, Andrisa Balbinot, Jean Michel Moura Bueno, Michel André Miguel","1",NA,NA,"0","20",782,115,3.5,1.3,0.5,0.2,NA,16.2,1.13,NA
"ctb0003","sm-dnos-034","11/02/2009","EPSG:4674",-53.786181,-29.645831,15,"GPS","BR","RS",NA,"composta",3,100,"PBAC","forestry","sedimentary",NA,NA,10,"well","Não pedregosa","Não rochosa","medium","Pablo Miguel, Andrisa Balbinot, Jean Michel Moura Bueno, Michel André Miguel","1",NA,NA,"0","20",861,75,1,0.2,0.4,0.1,NA,6.3,1.38,NA
"ctb0003","sm-dnos-035","11/02/2009","EPSG:4674",-53.79162,-29.65165,15,"GPS","BR","RS",NA,"composta",3,100,"PBAC","animal husbandry","sedimentary",NA,NA,10,"moderately well","Não pedregosa","Não rochosa","high","Pablo Miguel, Andrisa Balbinot, Jean Michel Moura Bueno, Michel André Miguel","1",NA,NA,"0","20",722,113,1.1,0.2,1.2,0.2,NA,15.3,1.3,NA
"ctb0003","sm-dnos-036","11/02/2009","EPSG:4674",-53.790323,-29.650243,15,"GPS","BR","RS",NA,"composta",3,100,"PBAC","animal husbandry","sedimentary",NA,NA,27,"well","Não pedregosa","Não rochosa","high","Pablo Miguel, Andrisa Balbinot, Jean Michel Moura Bueno, Michel André Miguel","1",NA,NA,"0","20",779,116,0.6,0.1,3.5,0.2,NA,7.2,1.46,NA
"ctb0003","sm-dnos-037","11/02/2009","EPSG:4674",-53.789106,-29.649981,15,"GPS","BR","RS",NA,"composta",3,100,"PBAC","native forest","sedimentary",NA,NA,60,"well","Não pedregosa","Não rochosa","high","Pablo Miguel, Andrisa Balbinot, Jean Michel Moura Bueno, Michel André Miguel","1",NA,NA,"0","20",868,55,1,0.2,0.4,0.2,NA,9,1.44,NA
"ctb0003","sm-dnos-038","11/02/2009","EPSG:4674",-53.788766,-29.650904,15,"GPS","BR","RS",NA,"composta",3,100,"PBAC","crop agriculture","sedimentary",NA,NA,20,"well","Não pedregosa","Não rochosa","low","Pablo Miguel, Andrisa Balbinot, Jean Michel Moura Bueno, Michel André Miguel","1",NA,NA,"0","20",849,66,0.5,0.1,0.6,0.1,NA,5.4,1.42,NA
"ctb0003","sm-dnos-039","11/02/2009","EPSG:4674",-53.788001,-29.651884,15,"GPS","BR","RS",NA,"composta",3,100,"PBAC","forestry","sedimentary",NA,NA,28,"well","Não pedregosa","Não rochosa","high","Pablo Miguel, Andrisa Balbinot, Jean Michel Moura Bueno, Michel André Miguel","1",NA,NA,"0","20",929,33,0.2,0.1,0.6,0.1,NA,4.5,1.43,NA
"ctb0003","sm-dnos-040","11/02/2009","EPSG:4674",-53.78967,-29.652096,15,"GPS","BR","RS",NA,"composta",3,100,"PBAC","native forest","sedimentary",NA,NA,10,"well","Não pedregosa","Não rochosa","high","Pablo Miguel, Andrisa Balbinot, Jean Michel Moura Bueno, Michel André Miguel","1",NA,NA,"0","20",720,117,1.8,0.5,0.5,0.1,NA,8.1,1.4,NA
"ctb0003","sm-dnos-041","11/02/2009","EPSG:4674",-53.790849,-29.6533,15,"GPS","BR","RS",NA,"composta",3,100,"PBAC","animal husbandry","sedimentary",NA,NA,20,"well","Não pedregosa","Não rochosa","high","Pablo Miguel, Andrisa Balbinot, Jean Michel Moura Bueno, Michel André Miguel","1",NA,NA,"0","20",705,85,0.5,0.1,2,0.2,NA,6.3,1.45,NA
"ctb0003","sm-dnos-042","12/02/2009","EPSG:4674",-53.788561,-29.654778,15,"GPS","BR","RS",NA,"composta",3,100,"PBAC","animal husbandry","sedimentary",NA,NA,10,"well","Não pedregosa","Não rochosa","high","Pablo Miguel, Jean Michel Moura Bueno, Andrisa Balbinot","1",NA,NA,"0","20",710,91,2.4,0.6,0.7,0.1,NA,7.2,1.41,NA
"ctb0003","sm-dnos-043","12/02/2009","EPSG:4674",-53.788313,-29.654537,15,"GPS","BR","RS",NA,"composta",3,100,"PBAC","crop agriculture","sedimentary",NA,NA,10,"well","Não pedregosa","Não rochosa","low","Pablo Miguel, Jean Michel Moura Bueno, Andrisa Balbinot","1",NA,NA,"0","20",734,104,2.4,1,0.5,0.1,NA,5.4,1.33,NA
"ctb0003","sm-dnos-044","12/02/2009","EPSG:4674",-53.790373,-29.654251,15,"GPS","BR","RS",NA,"composta",3,100,"PBAC","animal husbandry","sedimentary",NA,NA,68,"well","Não pedregosa","Não rochosa","high","Pablo Miguel, Jean Michel Moura Bueno, Andrisa Balbinot","1",NA,NA,"0","20",836,69,0.6,0.2,1.5,0.1,NA,7.2,1.44,NA
"ctb0003","sm-dnos-045","12/02/2009","EPSG:4674",-53.796479,-29.653913,15,"GPS","BR","RS",NA,"composta",3,100,"PBAC","animal husbandry","sedimentary",NA,NA,29,"well","Não pedregosa","Não rochosa","high","Pablo Miguel, Jean Michel Moura Bueno, Andrisa Balbinot","1",NA,NA,"0","20",471,230,3.4,0.9,4,0.3,NA,13.5,1.42,NA
"ctb0003","sm-dnos-046","12/02/2009","EPSG:4674",-53.795904,-29.653944,15,"GPS","BR","RS",NA,"composta",3,100,"PBAC","native forest","sedimentary",NA,NA,55,"well","Não pedregosa","Não rochosa","medium","Pablo Miguel, Jean Michel Moura Bueno, Andrisa Balbinot","1",NA,NA,"0","20",537,219,1.3,0.4,3.9,0.3,NA,17.1,1.06,NA
"ctb0003","sm-dnos-047","12/02/2009","EPSG:4674",-53.797283,-29.654583,15,"GPS","BR","RS",NA,"composta",3,100,"RL","shrubland","sedimentary",NA,NA,20,"well","Não pedregosa","Não rochosa","high","Pablo Miguel, Jean Michel Moura Bueno, Andrisa Balbinot","1",NA,NA,"0","20",478,243,1.7,0.4,13.7,0.3,NA,13.5,1.53,NA
"ctb0003","sm-dnos-048","12/02/2009","EPSG:4674",-53.799054,-29.654445,15,"GPS","BR","RS",NA,"composta",3,100,"PBAC","native forest","sedimentary",NA,NA,69,"well","Não pedregosa","Não rochosa","high","Pablo Miguel, Jean Michel Moura Bueno, Andrisa Balbinot","1",NA,NA,"0","20",669,113,0.9,0.3,2.5,0.1,NA,11.7,1.4,NA
"ctb0003","sm-dnos-049","12/02/2009","EPSG:4674",-53.799533,-29.653968,15,"GPS","BR","RS",NA,"composta",3,100,"RL","animal husbandry","sedimentary",NA,NA,70,"well","Não pedregosa","Não rochosa","somewhat high","Pablo Miguel, Jean Michel Moura Bueno, Andrisa Balbinot","1",NA,NA,"0","20",692,160,2.4,0.6,3.5,0.3,NA,18,1.33,NA
"ctb0003","sm-dnos-050","12/02/2009","EPSG:4674",-53.799876,-29.653101,15,"GPS","BR","RS",NA,"composta",3,100,"PBAC","native forest","sedimentary",NA,NA,43,"well","Não pedregosa","Não rochosa","high","Pablo Miguel, Jean Michel Moura Bueno, Andrisa Balbinot","1",NA,NA,"0","20",572,163,3.5,1.2,1.5,0.4,NA,13.5,1.45,NA
"ctb0003","sm-dnos-051","12/02/2009","EPSG:4674",-53.798608,-29.653072,15,"GPS","BR","RS",NA,"composta",3,100,"RL","animal husbandry","sedimentary",NA,NA,15,"well","Não pedregosa","Não rochosa","medium","Pablo Miguel, Jean Michel Moura Bueno, Andrisa Balbinot","1",NA,NA,"0","20",739,91,0.4,0.2,2.1,0.2,NA,3.6,1.47,NA
"ctb0003","sm-dnos-052","12/02/2009","EPSG:4674",-53.797866,-29.653518,15,"GPS","BR","RS",NA,"composta",3,100,"PBAC","native forest","sedimentary",NA,NA,71,"well","Não pedregosa","Não rochosa","high","Pablo Miguel, Jean Michel Moura Bueno, Andrisa Balbinot","1",NA,NA,"0","20",645,125,1,0.2,2.5,0.4,NA,12.6,1.25,NA
"ctb0003","sm-dnos-053","12/02/2009","EPSG:4674",-53.795823,-29.653543,15,"GPS","BR","RS",NA,"composta",3,100,"RL","crop agriculture","sedimentary",NA,NA,20,"well","Não pedregosa","Não rochosa","low","Pablo Miguel, Jean Michel Moura Bueno, Andrisa Balbinot","1",NA,NA,"0","20",659,160,0.8,0.2,6.2,0.2,NA,8.1,1.31,NA
"ctb0003","sm-dnos-054","12/02/2009","EPSG:4674",-53.794759,-29.65719,15,"GPS","BR","RS",NA,"composta",3,100,"PBAC","animal husbandry","sedimentary",NA,NA,72,"well","Não pedregosa","Não rochosa","medium","Pablo Miguel, Jean Michel Moura Bueno, Andrisa Balbinot","1",NA,NA,"0","20",699,89,2.9,2,0.4,0.2,NA,17.1,1.25,NA
"ctb0003","sm-dnos-055","12/02/2009","EPSG:4674",-53.798576,-29.655777,15,"GPS","BR","RS",NA,"composta",3,100,"PBAC","native forest","sedimentary",NA,NA,10,"well","Não pedregosa","Não rochosa","high","Pablo Miguel, Jean Michel Moura Bueno, Andrisa Balbinot","1",NA,NA,"0","20",768,80,0.9,0.2,1.9,0.2,NA,10.8,1.02,NA
"ctb0003","sm-dnos-056","12/02/2009","EPSG:4674",-53.800101,-29.656367,15,"GPS","BR","RS",NA,"composta",3,100,"RR","animal husbandry","sedimentary",NA,NA,20,"well","Não pedregosa","Não rochosa","high","Pablo Miguel, Jean Michel Moura Bueno, Andrisa Balbinot","1",NA,NA,"0","20",725,88,1.6,0.4,0.9,0.2,NA,9,1.54,NA
"ctb0003","sm-dnos-057","12/02/2009","EPSG:4674",-53.802126,-29.656873,15,"GPS","BR","RS",NA,"composta",3,100,"RL","shrubland","sedimentary",NA,NA,50,"well","Não pedregosa","Não rochosa","low","Pablo Miguel, Jean Michel Moura Bueno, Andrisa Balbinot","1",NA,NA,"0","20",770,102,1.4,0.4,1.1,0.3,NA,15.3,1.37,NA
"ctb0003","sm-dnos-058","12/02/2009","EPSG:4674",-53.801405,-29.657328,15,"GPS","BR","RS",NA,"composta",3,100,"RL","animal husbandry","sedimentary",NA,NA,113,"somewhat poorly","Não pedregosa","Não rochosa","high","Pablo Miguel, Jean Michel Moura Bueno, Andrisa Balbinot","1",NA,NA,"0","20",785,79,1.3,0.3,0.3,0.2,NA,8.1,1.5,NA
"ctb0003","sm-dnos-059","12/02/2009","EPSG:4674",-53.795093,-29.656811,15,"GPS","BR","RS",NA,"composta",3,100,"PBAC","crop agriculture","sedimentary",NA,NA,3,"somewhat poorly","Não pedregosa","Não rochosa","medium","Pablo Miguel, Jean Michel Moura Bueno, Andrisa Balbinot","1",NA,NA,"0","20",830,51,0.5,0.1,0.8,0.1,NA,6.3,1.46,NA
"ctb0003","sm-dnos-060","12/02/2009","EPSG:4674",-53.79213,-29.655161,15,"GPS","BR","RS",NA,"composta",3,100,"SX","crop agriculture","sedimentary",NA,NA,3,"moderately well","Não pedregosa","Não rochosa","low","Pablo Miguel, Jean Michel Moura Bueno, Andrisa Balbinot","1",NA,NA,"0","20",696,106,3.7,1.3,0.2,0.4,NA,7.2,1.34,NA
"ctb0003","sm-dnos-061","12/02/2009","EPSG:4674",-53.793303,-29.655905,15,"GPS","BR","RS",NA,"composta",3,100,"SX","animal husbandry","sedimentary",NA,NA,3,"poorly","Não pedregosa","Não rochosa","high","Pablo Miguel, Jean Michel Moura Bueno, Andrisa Balbinot","1",NA,NA,"0","20",781,64,1.2,0.5,1.3,0.3,NA,6.3,1.45,NA
"ctb0003","sm-dnos-062","12/02/2009","EPSG:4674",-53.799539,-29.652645,15,"GPS","BR","RS",NA,"composta",3,100,"PBAC","animal husbandry","sedimentary",NA,NA,8,"well","Não pedregosa","Não rochosa","somewhat high","Pablo Miguel, Jean Michel Moura Bueno, Andrisa Balbinot","1",NA,NA,"0","20",606,146,2.2,0.6,1.9,0.2,NA,9,1.61,NA
"ctb0003","sm-dnos-063","17/02/2009","EPSG:4674",-53.807537,-29.652779,15,"GPS","BR","RS",NA,"composta",3,100,"RR","animal husbandry","sedimentary",NA,NA,58,"well","Não pedregosa","Não rochosa","somewhat high","Alessandro Samuel Rosa, Pablo Miguel, Jean Michel Moura Bueno, Andrisa Balbinot","1",NA,NA,"0","20",838,85,2.4,1.2,2,0.2,NA,10.8,1.68,NA
"ctb0003","sm-dnos-064","17/02/2009","EPSG:4674",-53.806834,-29.652269,15,"GPS","BR","RS",NA,"composta",3,100,"PBAC","shrubland","sedimentary",NA,NA,49,"poorly","Não pedregosa","Não rochosa","high","Alessandro Samuel Rosa, Pablo Miguel, Jean Michel Moura Bueno, Andrisa Balbinot","1",NA,NA,"0","20",854,70,0.4,0.1,1.5,0.1,NA,9.9,1.75,NA
"ctb0003","sm-dnos-065","17/02/2009","EPSG:4674",-53.806154,-29.651724,15,"GPS","BR","RS",NA,"composta",3,100,"PBAC","forestry","sedimentary",NA,NA,16,"well","Não pedregosa","Não rochosa","low","Alessandro Samuel Rosa, Pablo Miguel, Jean Michel Moura Bueno, Andrisa Balbinot","1",NA,NA,"0","20",867,51,0.3,0.2,0.8,0.1,NA,7.2,1.83,NA
"ctb0003","sm-dnos-066","17/02/2009","EPSG:4674",-53.808047,-29.651232,15,"GPS","BR","RS",NA,"composta",3,100,"PBAC","crop agriculture","sedimentary",NA,NA,30,"well","Não pedregosa","Não rochosa","low","Alessandro Samuel Rosa, Pablo Miguel, Jean Michel Moura Bueno, Andrisa Balbinot","1",NA,NA,"0","20",905,40,0.3,0.1,0.7,0.1,NA,4.5,1.61,NA
"ctb0003","sm-dnos-067","17/02/2009","EPSG:4674",-53.810477,-29.650894,15,"GPS","BR","RS",NA,"composta",3,100,"PBAC","shrubland","sedimentary",NA,NA,39,"moderately well","Não pedregosa","Não rochosa","high","Alessandro Samuel Rosa, Pablo Miguel, Jean Michel Moura Bueno, Andrisa Balbinot","1",NA,NA,"0","20",903,52,1.4,0.2,0.4,0.2,NA,6.3,1.6,NA
